"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","QGDP","VOLIDX","IDX","Q","2022-Q1",119.329699175,
"ISL","QGDP","VOLIDX","IDX","Q","2022-Q2",123.974501166,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q1",99.374915751,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q2",96.831528811,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.315362597,
"IRL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.327971196,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q1",97.752391912,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q2",99.124655624,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q3",99.609141514,
"IRL","QGDP","VOLIDX","IDX","Q","2016-Q4",110.345876348,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q1",105.645721597,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q2",107.577621659,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q3",113.316685029,
"IRL","QGDP","VOLIDX","IDX","Q","2017-Q4",118.91781176,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q1",118.657615989,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q2",121.376990901,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q3",121.885659668,
"IRL","QGDP","VOLIDX","IDX","Q","2018-Q4",122.852827501,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q1",124.793964269,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q2",127.026283967,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q3",129.484520341,
"IRL","QGDP","VOLIDX","IDX","Q","2019-Q4",130.745257334,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q1",134.211823496,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q2",126.790245539,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q3",143.614914443,
"IRL","QGDP","VOLIDX","IDX","Q","2020-Q4",136.285698889,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q1",148.585715713,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q2",151.476852312,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q3",158.198529171,
"IRL","QGDP","VOLIDX","IDX","Q","2021-Q4",155.266159165,
"IRL","QGDP","VOLIDX","IDX","Q","2022-Q1",164.875196919,
"IRL","QGDP","VOLIDX","IDX","Q","2022-Q2",167.812296755,
"ITA","QGDP","VOLIDX","IDX","Q","2015-Q1",99.434477801,
"ITA","QGDP","VOLIDX","IDX","Q","2015-Q2",99.815809902,
"ITA","QGDP","VOLIDX","IDX","Q","2015-Q3",99.990588122,
"ITA","QGDP","VOLIDX","IDX","Q","2015-Q4",100.506924497,
"ITA","QGDP","VOLIDX","IDX","Q","2016-Q1",100.886830921,
"ITA","QGDP","VOLIDX","IDX","Q","2016-Q2",101.048367269,
"ITA","QGDP","VOLIDX","IDX","Q","2016-Q3",101.58401068,
"ITA","QGDP","VOLIDX","IDX","Q","2016-Q4",101.895653802,
"ITA","QGDP","VOLIDX","IDX","Q","2017-Q1",102.42366139,
"ITA","QGDP","VOLIDX","IDX","Q","2017-Q2",102.864557753,
"ITA","QGDP","VOLIDX","IDX","Q","2017-Q3",103.315216374,
"ITA","QGDP","VOLIDX","IDX","Q","2017-Q4",103.870553446,
"ITA","QGDP","VOLIDX","IDX","Q","2018-Q1",103.757562577,
"ITA","QGDP","VOLIDX","IDX","Q","2018-Q2",103.798375575,
"ITA","QGDP","VOLIDX","IDX","Q","2018-Q3",103.936037889,
"ITA","QGDP","VOLIDX","IDX","Q","2018-Q4",104.247898487,
"ITA","QGDP","VOLIDX","IDX","Q","2019-Q1",104.447299824,
"ITA","QGDP","VOLIDX","IDX","Q","2019-Q2",104.677389442,
"ITA","QGDP","VOLIDX","IDX","Q","2019-Q3",104.718637392,
"ITA","QGDP","VOLIDX","IDX","Q","2019-Q4",103.895466531,
"ITA","QGDP","VOLIDX","IDX","Q","2020-Q1",97.786154631,
"ITA","QGDP","VOLIDX","IDX","Q","2020-Q2",85.952729173,
"ITA","QGDP","VOLIDX","IDX","Q","2020-Q3",98.395498247,
"ITA","QGDP","VOLIDX","IDX","Q","2020-Q4",97.58395027,
"ITA","QGDP","VOLIDX","IDX","Q","2021-Q1",97.84182849,
"ITA","QGDP","VOLIDX","IDX","Q","2021-Q2",100.27847803,
"ITA","QGDP","VOLIDX","IDX","Q","2021-Q3",103.116129169,
"ITA","QGDP","VOLIDX","IDX","Q","2021-Q4",103.988932888,
"ITA","QGDP","VOLIDX","IDX","Q","2022-Q1",104.135415062,
"ITA","QGDP","VOLIDX","IDX","Q","2022-Q2",105.271364753,
"ITA","QGDP","VOLIDX","IDX","Q","2022-Q3",105.797729188,
"JPN","QGDP","VOLIDX","IDX","Q","2015-Q1",99.901947903,
"JPN","QGDP","VOLIDX","IDX","Q","2015-Q2",100.037875317,
"JPN","QGDP","VOLIDX","IDX","Q","2015-Q3",100.118123414,
"JPN","QGDP","VOLIDX","IDX","Q","2015-Q4",99.953241267,
"JPN","QGDP","VOLIDX","IDX","Q","2016-Q1",100.71130515,
"JPN","QGDP","VOLIDX","IDX","Q","2016-Q2",100.564765956,
"JPN","QGDP","VOLIDX","IDX","Q","2016-Q3",100.735056208,
"JPN","QGDP","VOLIDX","IDX","Q","2016-Q4",100.870649101,
"JPN","QGDP","VOLIDX","IDX","Q","2017-Q1",101.726913758,
"JPN","QGDP","VOLIDX","IDX","Q","2017-Q2",102.12709492,
"JPN","QGDP","VOLIDX","IDX","Q","2017-Q3",102.910712563,
"JPN","QGDP","VOLIDX","IDX","Q","2017-Q4",102.974606254,
"JPN","QGDP","VOLIDX","IDX","Q","2018-Q1",103.195093381,
"JPN","QGDP","VOLIDX","IDX","Q","2018-Q2",103.580295394,
"JPN","QGDP","VOLIDX","IDX","Q","2018-Q3",102.902368099,
"JPN","QGDP","VOLIDX","IDX","Q","2018-Q4",102.632836339,
"JPN","QGDP","VOLIDX","IDX","Q","2019-Q1",103.19096761,
"JPN","QGDP","VOLIDX","IDX","Q","2019-Q2",103.569980968,
"JPN","QGDP","VOLIDX","IDX","Q","2019-Q3",103.566747255,
"JPN","QGDP","VOLIDX","IDX","Q","2019-Q4",100.517635532,
"JPN","QGDP","VOLIDX","IDX","Q","2020-Q1",101.083089117,
"JPN","QGDP","VOLIDX","IDX","Q","2020-Q2",92.936922357,
"JPN","QGDP","VOLIDX","IDX","Q","2020-Q3",98.063248063,
"JPN","QGDP","VOLIDX","IDX","Q","2020-Q4",99.65886196,
"JPN","QGDP","VOLIDX","IDX","Q","2021-Q1",99.328930405,
"JPN","QGDP","VOLIDX","IDX","Q","2021-Q2",99.692778768,
"JPN","QGDP","VOLIDX","IDX","Q","2021-Q3",99.244203432,
"JPN","QGDP","VOLIDX","IDX","Q","2021-Q4",100.188373021,
"JPN","QGDP","VOLIDX","IDX","Q","2022-Q1",100.240595613,
"JPN","QGDP","VOLIDX","IDX","Q","2022-Q2",101.104015323,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q1",98.749038311,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q2",99.226258012,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q3",100.658061867,
"KOR","QGDP","VOLIDX","IDX","Q","2015-Q4",101.36664181,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q1",101.656505553,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q2",102.882956084,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q3",103.310888093,
"KOR","QGDP","VOLIDX","IDX","Q","2016-Q4",103.937153005,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q1",104.960710978,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q2",105.710810313,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q3",107.234989389,
"KOR","QGDP","VOLIDX","IDX","Q","2017-Q4",106.891977927,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q1",108.180936736,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q2",108.869613426,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q3",109.66528518,
"KOR","QGDP","VOLIDX","IDX","Q","2018-Q4",110.433285381,
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q1",110.213987717,
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q2",111.382151872,
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q3",111.969623534,
"KOR","QGDP","VOLIDX","IDX","Q","2019-Q4",113.392887084,
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q1",111.876307433,
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q2",108.489883478,
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q3",111.036993272,
"KOR","QGDP","VOLIDX","IDX","Q","2020-Q4",112.384696835,
"KOR","QGDP","VOLIDX","IDX","Q","2021-Q1",114.322284575,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2021-Q2",115.274986966,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2021-Q3",115.520798176,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2021-Q4",117.066207388,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2022-Q1",117.808369547,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2022-Q2",118.679287661,"P"
"KOR","QGDP","VOLIDX","IDX","Q","2022-Q3",119.014410197,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q1",99.594383063,
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q2",100.187972608,
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q3",99.676736169,
"LUX","QGDP","VOLIDX","IDX","Q","2015-Q4",100.299478433,
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q1",103.369445901,
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q2",104.796872651,
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q3",105.514468376,
"LUX","QGDP","VOLIDX","IDX","Q","2016-Q4",106.016617678,
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q1",104.674115029,
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q2",106.045245854,
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q3",107.206648504,
"LUX","QGDP","VOLIDX","IDX","Q","2017-Q4",107.328645171,
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q1",107.567710763,
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q2",106.887143276,
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q3",107.875557859,
"LUX","QGDP","VOLIDX","IDX","Q","2018-Q4",108.251048719,
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q1",108.601043879,
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q2",110.467083849,
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q3",110.479067049,
"LUX","QGDP","VOLIDX","IDX","Q","2019-Q4",111.050411578,
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q1",109.691507754,
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q2",103.519819555,
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q3",112.131684885,
"LUX","QGDP","VOLIDX","IDX","Q","2020-Q4",111.808138466,
"LUX","QGDP","VOLIDX","IDX","Q","2021-Q1",114.012862695,
"LUX","QGDP","VOLIDX","IDX","Q","2021-Q2",114.6908518,
"LUX","QGDP","VOLIDX","IDX","Q","2021-Q3",114.38280523,
"LUX","QGDP","VOLIDX","IDX","Q","2021-Q4",116.349897122,
"LUX","QGDP","VOLIDX","IDX","Q","2022-Q1",117.146876011,"P"
"LUX","QGDP","VOLIDX","IDX","Q","2022-Q2",116.524067256,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q1",98.637848563,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q2",99.781770683,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q3",101.10561118,
"MEX","QGDP","VOLIDX","IDX","Q","2015-Q4",100.76088006,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q1",101.342981524,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q2",101.767271025,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q3",102.85328057,
"MEX","QGDP","VOLIDX","IDX","Q","2016-Q4",103.914966769,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q1",104.41386651,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q2",104.730154142,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q3",104.484346371,
"MEX","QGDP","VOLIDX","IDX","Q","2017-Q4",105.819736363,
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q1",107.01335454,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q2",106.970366476,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q3",107.467868489,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2018-Q4",107.165458838,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q1",107.219166493,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q2",106.727924296,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q3",107.343363492,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2019-Q4",106.524492238,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q1",105.534190635,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q2",86.581090528,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q3",98.402504316,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2020-Q4",102.008897642,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q1",102.504458451,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q2",103.475004334,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q3",102.92767025,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2021-Q4",103.24733047,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2022-Q1",104.426322937,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2022-Q2",105.391614418,"P"
"MEX","QGDP","VOLIDX","IDX","Q","2022-Q3",107.250629697,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q1",99.609362732,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q2",99.916240333,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q3",100.260247939,
"NLD","QGDP","VOLIDX","IDX","Q","2015-Q4",100.276699922,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q1",101.198115326,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q2",101.436414013,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q3",102.568818275,
"NLD","QGDP","VOLIDX","IDX","Q","2016-Q4",103.427834402,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q1",103.970222316,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q2",104.884687076,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q3",105.635582718,
"NLD","QGDP","VOLIDX","IDX","Q","2017-Q4",106.435527066,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q1",106.910808512,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q2",107.597374465,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q3",107.861290246,
"NLD","QGDP","VOLIDX","IDX","Q","2018-Q4",108.306554649,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q1",109.06265023,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q2",109.517102932,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q3",109.946570417,
"NLD","QGDP","VOLIDX","IDX","Q","2019-Q4",110.379313225,
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q1",108.763366744,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q2",100.202950053,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q3",106.434634323,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2020-Q4",106.454025403,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q1",106.524755017,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q2",110.578632654,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q3",112.254468296,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2021-Q4",113.028812941,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2022-Q1",113.52563037,"P"
"NLD","QGDP","VOLIDX","IDX","Q","2022-Q2",116.42854164,"P"
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q1",98.242873877,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q2",99.164033936,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.740122821,
"NZL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.79617337,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q1",102.82382592,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q2",103.929572965,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q3",104.577402293,
"NZL","QGDP","VOLIDX","IDX","Q","2016-Q4",104.873806397,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q1",106.119768556,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q2",107.603563949,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q3",108.826452735,
"NZL","QGDP","VOLIDX","IDX","Q","2017-Q4",110.154059139,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q1",111.116041319,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q2",112.637109084,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q3",112.880266941,
"NZL","QGDP","VOLIDX","IDX","Q","2018-Q4",114.477654325,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q1",115.272798268,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q2",116.066167335,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q3",117.407972738,
"NZL","QGDP","VOLIDX","IDX","Q","2019-Q4",117.589009975,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q1",116.40694331,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q2",105.338823613,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q3",120.405736396,
"NZL","QGDP","VOLIDX","IDX","Q","2020-Q4",119.195271733,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q1",121.097937595,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q2",123.540165418,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q3",117.780696461,
"NZL","QGDP","VOLIDX","IDX","Q","2021-Q4",121.048241099,
"NZL","QGDP","VOLIDX","IDX","Q","2022-Q1",120.977246104,
"NZL","QGDP","VOLIDX","IDX","Q","2022-Q2",123.517092045,
"NOR","QGDP","VOLIDX","IDX","Q","2015-Q1",99.489844641,
"NOR","QGDP","VOLIDX","IDX","Q","2015-Q2",100.017177645,
"NOR","QGDP","VOLIDX","IDX","Q","2015-Q3",101.189160167,
"NOR","QGDP","VOLIDX","IDX","Q","2015-Q4",100.300653135,
"NOR","QGDP","VOLIDX","IDX","Q","2016-Q1",100.434762941,
"NOR","QGDP","VOLIDX","IDX","Q","2016-Q2",100.402950297,
"NOR","QGDP","VOLIDX","IDX","Q","2016-Q3",100.094639658,
"NOR","QGDP","VOLIDX","IDX","Q","2016-Q4",101.43526467,
"NOR","QGDP","VOLIDX","IDX","Q","2017-Q1",102.444163045,
"NOR","QGDP","VOLIDX","IDX","Q","2017-Q2",103.431182836,
"NOR","QGDP","VOLIDX","IDX","Q","2017-Q3",104.139930692,
"NOR","QGDP","VOLIDX","IDX","Q","2017-Q4",103.546607149,
"NOR","QGDP","VOLIDX","IDX","Q","2018-Q1",104.353158188,
"NOR","QGDP","VOLIDX","IDX","Q","2018-Q2",104.667027171,
"NOR","QGDP","VOLIDX","IDX","Q","2018-Q3",105.326459516,
"NOR","QGDP","VOLIDX","IDX","Q","2018-Q4",105.361938301,
"NOR","QGDP","VOLIDX","IDX","Q","2019-Q1",105.127896584,
"NOR","QGDP","VOLIDX","IDX","Q","2019-Q2",105.147055128,
"NOR","QGDP","VOLIDX","IDX","Q","2019-Q3",105.458085807,
"NOR","QGDP","VOLIDX","IDX","Q","2019-Q4",107.047653625,
"NOR","QGDP","VOLIDX","IDX","Q","2020-Q1",105.654520012,
"NOR","QGDP","VOLIDX","IDX","Q","2020-Q2",100.607189835,
"NOR","QGDP","VOLIDX","IDX","Q","2020-Q3",105.150011693,
"NOR","QGDP","VOLIDX","IDX","Q","2020-Q4",105.903699343,
"NOR","QGDP","VOLIDX","IDX","Q","2021-Q1",105.865382256,
"NOR","QGDP","VOLIDX","IDX","Q","2021-Q2",106.497259412,
"NOR","QGDP","VOLIDX","IDX","Q","2021-Q3",110.785934909,
"NOR","QGDP","VOLIDX","IDX","Q","2021-Q4",110.920162978,
"NOR","QGDP","VOLIDX","IDX","Q","2022-Q1",109.975599466,
"NOR","QGDP","VOLIDX","IDX","Q","2022-Q2",110.756724043,
"POL","QGDP","VOLIDX","IDX","Q","2015-Q1",98.367608455,
"POL","QGDP","VOLIDX","IDX","Q","2015-Q2",99.14277402,
"POL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.393889997,
"POL","QGDP","VOLIDX","IDX","Q","2015-Q4",101.64551677,
"POL","QGDP","VOLIDX","IDX","Q","2016-Q1",101.340460782,
"POL","QGDP","VOLIDX","IDX","Q","2016-Q2",102.674059137,
"POL","QGDP","VOLIDX","IDX","Q","2016-Q3",102.923815954,
"POL","QGDP","VOLIDX","IDX","Q","2016-Q4",105.29435149,
"POL","QGDP","VOLIDX","IDX","Q","2017-Q1",106.277144342,
"POL","QGDP","VOLIDX","IDX","Q","2017-Q2",107.225069846,
"POL","QGDP","VOLIDX","IDX","Q","2017-Q3",108.403652854,
"POL","QGDP","VOLIDX","IDX","Q","2017-Q4",110.345009083,
"POL","QGDP","VOLIDX","IDX","Q","2018-Q1",111.713363744,
"POL","QGDP","VOLIDX","IDX","Q","2018-Q2",113.22252031,
"POL","QGDP","VOLIDX","IDX","Q","2018-Q3",114.718196314,
"POL","QGDP","VOLIDX","IDX","Q","2018-Q4",115.803059443,
"POL","QGDP","VOLIDX","IDX","Q","2019-Q1",117.886594504,
"POL","QGDP","VOLIDX","IDX","Q","2019-Q2",118.831099898,
"POL","QGDP","VOLIDX","IDX","Q","2019-Q3",119.900239408,
"POL","QGDP","VOLIDX","IDX","Q","2019-Q4",120.489453182,
"POL","QGDP","VOLIDX","IDX","Q","2020-Q1",120.959340674,
"POL","QGDP","VOLIDX","IDX","Q","2020-Q2",109.958425684,
"POL","QGDP","VOLIDX","IDX","Q","2020-Q3",118.025553103,
"POL","QGDP","VOLIDX","IDX","Q","2020-Q4",117.997192845,
"POL","QGDP","VOLIDX","IDX","Q","2021-Q1",119.595272254,
"POL","QGDP","VOLIDX","IDX","Q","2021-Q2",122.006071805,
"POL","QGDP","VOLIDX","IDX","Q","2021-Q3",125.180954877,
"POL","QGDP","VOLIDX","IDX","Q","2021-Q4",127.413087026,
"POL","QGDP","VOLIDX","IDX","Q","2022-Q1",130.554768388,
"POL","QGDP","VOLIDX","IDX","Q","2022-Q2",127.789809851,
"PRT","QGDP","VOLIDX","IDX","Q","2015-Q1",99.601007618,
"PRT","QGDP","VOLIDX","IDX","Q","2015-Q2",99.897459071,
"PRT","QGDP","VOLIDX","IDX","Q","2015-Q3",100.011110064,
"PRT","QGDP","VOLIDX","IDX","Q","2015-Q4",100.490423247,
"PRT","QGDP","VOLIDX","IDX","Q","2016-Q1",100.959500007,
"PRT","QGDP","VOLIDX","IDX","Q","2016-Q2",101.2619362,
"PRT","QGDP","VOLIDX","IDX","Q","2016-Q3",102.450844887,
"PRT","QGDP","VOLIDX","IDX","Q","2016-Q4",103.405661588,
"PRT","QGDP","VOLIDX","IDX","Q","2017-Q1",104.616351667,
"PRT","QGDP","VOLIDX","IDX","Q","2017-Q2",105.144923534,
"PRT","QGDP","VOLIDX","IDX","Q","2017-Q3",105.875670227,
"PRT","QGDP","VOLIDX","IDX","Q","2017-Q4",106.749617435,
"PRT","QGDP","VOLIDX","IDX","Q","2018-Q1",107.526080108,
"PRT","QGDP","VOLIDX","IDX","Q","2018-Q2",108.364285174,
"PRT","QGDP","VOLIDX","IDX","Q","2018-Q3",108.933982166,
"PRT","QGDP","VOLIDX","IDX","Q","2018-Q4",109.597384662,
"PRT","QGDP","VOLIDX","IDX","Q","2019-Q1",110.565116149,
"PRT","QGDP","VOLIDX","IDX","Q","2019-Q2",111.196450499,
"PRT","QGDP","VOLIDX","IDX","Q","2019-Q3",111.698925833,
"PRT","QGDP","VOLIDX","IDX","Q","2019-Q4",112.615733412,
"PRT","QGDP","VOLIDX","IDX","Q","2020-Q1",107.710768989,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2020-Q2",91.425442545,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2020-Q3",104.762587221,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2020-Q4",105.150798864,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2021-Q1",102.448017726,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2021-Q2",106.981079198,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2021-Q3",109.957210909,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2021-Q4",112.088990885,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2022-Q1",114.75987237,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2022-Q2",114.905886915,"P"
"PRT","QGDP","VOLIDX","IDX","Q","2022-Q3",115.364357445,
"SVK","QGDP","VOLIDX","IDX","Q","2015-Q1",98.33575176,
"SVK","QGDP","VOLIDX","IDX","Q","2015-Q2",99.549563737,
"SVK","QGDP","VOLIDX","IDX","Q","2015-Q3",100.693002905,
"SVK","QGDP","VOLIDX","IDX","Q","2015-Q4",101.421681603,
"SVK","QGDP","VOLIDX","IDX","Q","2016-Q1",101.4163935,
"SVK","QGDP","VOLIDX","IDX","Q","2016-Q2",101.668406204,
"SVK","QGDP","VOLIDX","IDX","Q","2016-Q3",102.039528,
"SVK","QGDP","VOLIDX","IDX","Q","2016-Q4",102.65147574,
"SVK","QGDP","VOLIDX","IDX","Q","2017-Q1",103.461160361,
"SVK","QGDP","VOLIDX","IDX","Q","2017-Q2",104.433967646,
"SVK","QGDP","VOLIDX","IDX","Q","2017-Q3",105.305179554,
"SVK","QGDP","VOLIDX","IDX","Q","2017-Q4",106.556229046,
"SVK","QGDP","VOLIDX","IDX","Q","2018-Q1",107.525422429,
"SVK","QGDP","VOLIDX","IDX","Q","2018-Q2",108.798884028,
"SVK","QGDP","VOLIDX","IDX","Q","2018-Q3",109.888821348,
"SVK","QGDP","VOLIDX","IDX","Q","2018-Q4",110.461233076,
"SVK","QGDP","VOLIDX","IDX","Q","2019-Q1",111.396512819,
"SVK","QGDP","VOLIDX","IDX","Q","2019-Q2",111.728461162,
"SVK","QGDP","VOLIDX","IDX","Q","2019-Q3",111.995692397,
"SVK","QGDP","VOLIDX","IDX","Q","2019-Q4",112.556548402,
"SVK","QGDP","VOLIDX","IDX","Q","2020-Q1",109.43432665,
"SVK","QGDP","VOLIDX","IDX","Q","2020-Q2",101.330092122,
"SVK","QGDP","VOLIDX","IDX","Q","2020-Q3",110.659864792,
"SVK","QGDP","VOLIDX","IDX","Q","2020-Q4",111.145249879,
"SVK","QGDP","VOLIDX","IDX","Q","2021-Q1",109.538422137,
"SVK","QGDP","VOLIDX","IDX","Q","2021-Q2",111.628089922,
"SVK","QGDP","VOLIDX","IDX","Q","2021-Q3",112.06271247,
"SVK","QGDP","VOLIDX","IDX","Q","2021-Q4",112.379264735,
